557950700,22.5797880751,113.9265458050,4,12,0.896220,268.907576,0,0
557950800,22.5797880499,113.9265458073,4,12,8.037128,267.746543,27,17
557950900,22.5797881033,113.9265457916,4,12,19.565269,267.749525,-27,2
557951000,22.5797880611,113.9265458114,4,12,35.394897,268.488954,57,-11
557951100,22.5797880742,113.9265458047,4,12,55.171101,268.708896,-43,16
557951200,22.5797880568,113.9265458090,4,12,73.434624,268.818426,11,-6
557951300,22.5797880677,113.9265458148,4,12,98.573334,268.957673,-14,6
557951400,22.5797880546,113.9265458082,4,12,125.239250,268.952406,7,7
557951500,22.5797881011,113.9265457841,4,12,152.231247,269.433849,-16,-5
557951600,22.5797880891,113.9265457646,4,12,178.400131,268.963992,13,6
557951700,22.5797880966,113.9265457631,4,12,202.697311,269.114426,-12,-20
557951800,22.5797880987,113.9265457782,4,12,224.507263,269.119959,9,1
557951900,22.5797880898,113.9265457796,4,12,246.842621,268.958695,0,13
557952000,22.5797880869,113.9265457934,4,12,259.306671,269.014844,-9,3
557952100,22.5797881428,113.9265457966,4,12,272.279602,269.153747,-9,10
557952200,22.5797881366,113.9265457837,4,12,282.551910,269.097914,8,9
557952300,22.5797881323,113.9265457885,4,12,290.433655,269.291058,0,-15
557952400,22.5797881282,113.9265457930,4,12,296.200806,269.378883,-5,3
557952500,22.5797881301,113.9265458020,4,12,300.155548,269.024372,-1,4
557952600,22.5797881465,113.9265458014,4,12,302.568604,268.973559,-3,8
557952700,22.5797881200,113.9265457809,4,12,303.719421,268.691078,12,1
557952800,22.5797881457,113.9265457823,4,12,303.877472,268.342293,-30,-18
557952900,22.5797881355,113.9265457794,4,12,303.233643,268.409173,26,4
557953000,22.5797881208,113.9265457573,4,12,301.990601,268.061030,-10,-1
557953100,22.5797881272,113.9265457842,4,12,300.242767,267.854754,-9,-23
557953200,22.5797881348,113.9265457966,4,12,298.253693,267.784082,6,25
557953300,22.5797881455,113.9265457611,4,12,296.133728,268.360245,5,11
557953400,22.5797881402,113.9265457773,4,12,293.967316,268.158475,11,-32
557953500,22.5797881332,113.9265457746,4,12,291.749115,268.171254,-8,14
557953600,22.5797881332,113.9265457733,4,12,289.566589,268.509027,11,2
557953700,22.5797881332,113.9265457570,4,12,287.501495,268.494931,-5,0
557953800,22.5797881394,113.9265457696,4,12,285.493988,268.373836,4,-17
557953900,22.5797881358,113.9265457691,4,12,283.598969,268.123691,-1,13
