122.199000 -0.0026039 -0.0090573 0.038066
122.232000 -0.0028241 -0.0093728 0.038075
122.265000 -0.0030277 -0.0096791 0.0380887
122.299000 -0.0032384 -0.0100095 0.0381198
122.332000 -0.0034585 -0.0103603 0.0381382
122.365000 -0.0036947 -0.0107421 0.038136
122.399000 -0.0039251 -0.0111232 0.0381171
122.432000 -0.0041646 -0.0115163 0.0381176
122.465000 -0.0044054 -0.0119018 0.0381418
122.499000 -0.004652 -0.0122972 0.0381763
122.532000 -0.0048793 -0.0126788 0.0381967
122.565000 -0.0050883 -0.0130549 0.0381927
122.599000 -0.0053005 -0.0134372 0.0381997
122.632000 -0.0054983 -0.0138028 0.0382277
122.665000 -0.00568 -0.0141622 0.0382599
122.699000 -0.0058531 -0.0145203 0.0382759
122.732000 -0.0060424 -0.0148946 0.0382727
122.765000 -0.006279 -0.0152753 0.0382742
122.799000 -0.0065423 -0.0157131 0.0382792
122.832000 -0.0068011 -0.0161688 0.0382732
122.865000 -0.0070513 -0.0166311 0.0382711
122.899000 -0.0072757 -0.0170977 0.0382645
122.932000 -0.0074769 -0.0175245 0.0382584
122.965000 -0.0076997 -0.0179371 0.0382635
122.999000 -0.0079363 -0.0183623 0.0382666
123.032000 -0.0081852 -0.018815 0.0382579
123.065000 -0.0084225 -0.0192726 0.0382442
123.099000 -0.0086666 -0.0197755 0.0382257
123.132000 -0.0088956 -0.0202792 0.0382161
123.165000 -0.0091349 -0.0207987 0.0382028
123.199000 -0.0093901 -0.0213172 0.0381731
123.232000 -0.0096714 -0.0218317 0.0381749
123.265000 -0.0099575 -0.0223012 0.0381779
123.299000 -0.0102627 -0.0227555 0.0381702
123.332000 -0.0105573 -0.023189 0.0381738
123.365000 -0.0108546 -0.0236376 0.0381708
123.399000 -0.0111683 -0.024122 0.0381902
123.432000 -0.0114734 -0.0246111 0.0382041
123.465000 -0.0117884 -0.0251166 0.0382161
123.499000 -0.0121058 -0.0256398 0.0382158
123.532000 -0.0124477 -0.0261923 0.0382108
123.565000 -0.012791 -0.0267465 0.0382206
123.599000 -0.0131594 -0.0273336 0.0382382
123.632000 -0.0134925 -0.0279093 0.0382338
123.665000 -0.0138371 -0.0284703 0.0382224
123.699000 -0.0141701 -0.0290325 0.038207
123.732000 -0.014496 -0.0295846 0.0381857
123.765000 -0.0148506 -0.0301194 0.0381867
123.799000 -0.0152154 -0.0306323 0.0382037
123.832000 -0.0155529 -0.0311522 0.0382249
123.865000 -0.0158392 -0.0316624 0.0382457
123.899000 -0.016114 -0.03223 0.0382442
123.932000 -0.0163812 -0.032818 0.0382385
123.965000 -0.0166487 -0.0334364 0.0382342
123.999000 -0.0169053 -0.0340776 0.038223
124.032000 -0.0171831 -0.034726 0.0381978
124.065000 -0.0174512 -0.0353402 0.0381779
124.099000 -0.0177448 -0.0359487 0.0381785
124.132000 -0.0180278 -0.0365187 0.0381947
124.165000 -0.0183169 -0.0370763 0.0382133
124.199000 -0.0186367 -0.0376668 0.0382187
124.232000 -0.0189645 -0.0382626 0.0382126
124.265000 -0.0192956 -0.0388914 0.0382019
124.299000 -0.0196201 -0.039551 0.0381797
124.332000 -0.0199516 -0.0402406 0.0381779
124.365000 -0.0202729 -0.0409101 0.0381652
124.399000 -0.0205914 -0.0415932 0.0381389
124.432000 -0.0209067 -0.0422499 0.0381152
124.465000 -0.0212186 -0.0428875 0.0380935
124.499000 -0.0215491 -0.0435281 0.0380928
124.532000 -0.0218962 -0.0441488 0.0380891
124.565000 -0.0222297 -0.0447901 0.0380976
124.599000 -0.0225621 -0.0454356 0.0380946
124.632000 -0.022879 -0.0461087 0.0380986
124.665000 -0.023164 -0.0467907 0.038095
124.699000 -0.0234828 -0.0475222 0.0380936
124.732000 -0.0238274 -0.0482335 0.038085
124.765000 -0.0241795 -0.0489307 0.0380707
124.799000 -0.0245309 -0.0496215 0.0380606
124.832000 -0.0248937 -0.0503255 0.0380407
124.865000 -0.0252512 -0.0509934 0.0380285
124.899000 -0.0255983 -0.0516799 0.0380225
124.932000 -0.0259321 -0.0523545 0.0380194
124.965000 -0.0262721 -0.0530492 0.0380134
124.999000 -0.0266035 -0.053779 0.0380053
125.032000 -0.0269042 -0.0544974 0.0379817
125.066000 -0.0271966 -0.0552322 0.0379847
125.099000 -0.0275028 -0.0559703 0.0379739
125.132000 -0.0278119 -0.0567107 0.037954
125.166000 -0.0281245 -0.0574217 0.0379433
125.199000 -0.028453 -0.0581591 0.0379574
125.233000 -0.0287628 -0.0588649 0.0379574
125.265000 -0.0290559 -0.0595589 0.0379449
125.299000 -0.0293662 -0.0602865 0.0379365
125.332000 -0.0296674 -0.0610141 0.0379332
125.365000 -0.029973 -0.0617471 0.0379308
125.399000 -0.0302778 -0.0624785 0.0379344
125.432000 -0.0306117 -0.0632348 0.0379293
125.465000 -0.0309656 -0.0639546 0.0379226
125.499000 -0.0313296 -0.0646958 0.0379147
125.532000 -0.031677 -0.0654184 0.0379245
125.565000 -0.0320162 -0.06615 0.037923
125.599000 -0.0323528 -0.0669074 0.0379176
125.632000 -0.0326981 -0.0677078 0.0379116
125.665000 -0.0330413 -0.0684887 0.0379122
125.699000 -0.0334012 -0.0692979 0.0379241
125.732000 -0.0337621 -0.0700776 0.037924
125.765000 -0.0341293 -0.0708463 0.0379246
125.799000 -0.0345072 -0.0716219 0.0379185
125.832000 -0.0348633 -0.0723754 0.0379232
125.865000 -0.0352039 -0.0731456 0.0379285
125.899000 -0.0355261 -0.0739236 0.0379275
125.932000 -0.0358638 -0.0747456 0.0379303
125.965000 -0.0361851 -0.0755554 0.0379154
125.999000 -0.036489 -0.0763959 0.0379113
126.032000 -0.0367713 -0.0772056 0.0379072
126.066000 -0.0370585 -0.0780069 0.0379009
126.099000 -0.0373736 -0.0788328 0.0378923
126.132000 -0.0376788 -0.0796258 0.0378902
126.165000 -0.0379681 -0.0804015 0.0379006
126.199000 -0.038272 -0.0811714 0.037903
126.232000 -0.0385978 -0.0819565 0.0378945
126.265000 -0.0389072 -0.0827255 0.0378953
126.299000 -0.0392119 -0.0835206 0.0378955
126.332000 -0.0394893 -0.0843018 0.0378886
126.365000 -0.0397509 -0.0851023 0.037891
126.399000 -0.0400121 -0.0858992 0.0378931
126.432000 -0.040265 -0.08672 0.0378791
126.465000 -0.0404997 -0.0875056 0.0378541
126.499000 -0.0407519 -0.0883111 0.0378286
126.532000 -0.0409848 -0.089087 0.0378066
126.565000 -0.0412053 -0.089852 0.0377976
126.599000 -0.0414264 -0.090646 0.0377916
126.632000 -0.041628 -0.0914276 0.0377838
126.665000 -0.0418361 -0.0922396 0.0377848
126.699000 -0.0420619 -0.0930705 0.0377676
126.732000 -0.0422992 -0.0939465 0.0377601
126.765000 -0.0425417 -0.0948035 0.0377528
126.799000 -0.0428033 -0.0956973 0.0377413
126.832000 -0.0430469 -0.0965529 0.0377263
126.865000 -0.0432888 -0.0974057 0.0377185
126.899000 -0.0435276 -0.0983038 0.037724
126.932000 -0.0437489 -0.0991912 0.0377203
126.965000 -0.0439761 -0.100092 0.0377184
126.999000 -0.0441979 -0.101002 0.0377188
127.032000 -0.0444169 -0.101959 0.0377126
127.065000 -0.0446465 -0.102888 0.0377308
127.099000 -0.0448867 -0.103844 0.0377386
127.132000 -0.0451302 -0.104783 0.0377498
127.165000 -0.0453767 -0.105733 0.0377538
127.199000 -0.0456216 -0.106674 0.0377276
127.232000 -0.0458686 -0.107636 0.0377148
127.265000 -0.0460948 -0.108579 0.0377137
127.299000 -0.0463225 -0.109563 0.0377259
127.332000 -0.0465369 -0.110527 0.0377325
127.365000 -0.0467667 -0.111498 0.0377239
127.399000 -0.0470251 -0.112521 0.037709
127.432000 -0.0472851 -0.113532 0.037705
127.465000 -0.0474934 -0.114555 0.0377148
127.499000 -0.0476771 -0.115579 0.0377001
127.532000 -0.0478704 -0.116653 0.0376871
127.565000 -0.0480894 -0.117725 0.0376816
127.599000 -0.0483408 -0.118853 0.0376814
127.632000 -0.0485775 -0.119939 0.0376832
127.665000 -0.0487862 -0.120995 0.0376942
127.699000 -0.0489667 -0.122037 0.03772
127.732000 -0.0491475 -0.123028 0.0377335
127.765000 -0.0493575 -0.124016 0.0377427
127.799000 -0.0495779 -0.125006 0.0377494
127.832000 -0.0497822 -0.126065 0.0377561
127.865000 -0.0499815 -0.127146 0.0377485
127.899000 -0.0501783 -0.128275 0.0377425
127.932000 -0.0503702 -0.129382 0.0377389
127.965000 -0.0505596 -0.13049 0.0377461
127.999000 -0.0507351 -0.131583 0.0377528
128.032000 -0.0508933 -0.132685 0.0377329
128.065000 -0.0510427 -0.133743 0.037713
128.099000 -0.0511906 -0.134846 0.0376929
128.132000 -0.0513414 -0.135925 0.0376827
128.165000 -0.0514955 -0.137015 0.0376896
128.199000 -0.0516304 -0.13817 0.0376985
128.232000 -0.0517365 -0.139309 0.0377036
128.265000 -0.051831 -0.140461 0.0377151
128.299000 -0.0519242 -0.141619 0.0377162
128.332000 -0.0520374 -0.142829 0.0377101
128.365000 -0.0521489 -0.144009 0.0377041
128.399000 -0.0522462 -0.145208 0.0377074
128.432000 -0.0523039 -0.14637 0.0376926
128.465000 -0.052362 -0.147545 0.0376664
128.499000 -0.052449 -0.14876 0.03765
128.532000 -0.0525526 -0.14994 0.0376368
128.565000 -0.0526564 -0.151122 0.0376439
128.599000 -0.0527534 -0.152305 0.0376556
128.633000 -0.0528565 -0.153522 0.0376542
128.665000 -0.0529601 -0.154714 0.0376484
128.699000 -0.0530528 -0.155943 0.0376359
128.732000 -0.0531512 -0.157144 0.0376238
128.765000 -0.0532566 -0.158342 0.0376142
128.799000 -0.0533807 -0.159536 0.0376082
128.832000 -0.0535073 -0.160767 0.0376203
128.865000 -0.0536438 -0.161978 0.037632
128.899000 -0.0537924 -0.163236 0.0376457
128.932000 -0.0539509 -0.16446 0.0376548
128.965000 -0.0540971 -0.165693 0.0376573
128.999000 -0.0542283 -0.166952 0.0376643
129.032000 -0.0543379 -0.168181 0.0376689
129.065000 -0.0544559 -0.169429 0.0376743
129.099000 -0.0545666 -0.170679 0.0376797
129.132000 -0.0546686 -0.171978 0.0376765
129.165000 -0.0547642 -0.173259 0.0376712
129.199000 -0.0548714 -0.174592 0.0376613
129.232000 -0.0549525 -0.175881 0.0376526
129.265000 -0.0550295 -0.177161 0.0376359
129.299000 -0.0551326 -0.178477 0.0376209
129.332000 -0.0552333 -0.17974 0.0376256
129.365000 -0.0553303 -0.180978 0.037638
129.399000 -0.0554235 -0.182183 0.0376431
129.432000 -0.0555312 -0.183428 0.037623
129.465000 -0.0556469 -0.184663 0.037601
129.499000 -0.0557508 -0.18596 0.0376123
129.532000 -0.055857 -0.187231 0.0376418
129.566000 -0.0559736 -0.188527 0.0376564
129.599000 -0.0560888 -0.189862 0.0376663
129.632000 -0.0561655 -0.191267 0.0376714
129.665000 -0.0562218 -0.192651 0.0376588
129.699000 -0.0562784 -0.194069 0.0376476
129.732000 -0.056355 -0.195412 0.0376344
129.765000 -0.0564467 -0.196715 0.0376131
129.799000 -0.0565524 -0.198014 0.037614
129.832000 -0.0566696 -0.19926 0.0376266
129.865000 -0.0568007 -0.2005 0.0376394
129.899000 -0.0569356 -0.201728 0.0376424
129.932000 -0.057042 -0.202998 0.0376536
129.965000 -0.0571031 -0.204267 0.0376683
129.999000 -0.057126 -0.205619 0.037656
130.032000 -0.0571318 -0.206938 0.0376374
130.065000 -0.0571467 -0.208251 0.0376089
130.099000 -0.0572008 -0.209609 0.0375855
130.132000 -0.0572762 -0.210909 0.0375761
130.165000 -0.0573397 -0.212162 0.0375697
130.199000 -0.0573847 -0.213403 0.0375687
130.232000 -0.0573849 -0.214683 0.0375768
130.265000 -0.0573402 -0.215917 0.0375823
130.299000 -0.0572811 -0.217196 0.0375698
130.332000 -0.0571984 -0.218462 0.0375572
130.365000 -0.0570937 -0.219762 0.037533
130.399000 -0.057013 -0.221077 0.0375122
130.432000 -0.0569295 -0.22241 0.0375116
130.465000 -0.0568156 -0.223695 0.0375092
130.499000 -0.0566925 -0.225002 0.0375112
130.532000 -0.0565982 -0.226245 0.0374901
130.565000 -0.0565133 -0.227484 0.0374967
130.599000 -0.0564323 -0.22878 0.0375118
130.632000 -0.0563358 -0.230051 0.0375252
130.665000 -0.0562282 -0.231327 0.0375349
130.699000 -0.0561079 -0.232606 0.0375383
130.732000 -0.055962 -0.233939 0.0375362
130.765000 -0.0558171 -0.23523 0.037542
130.799000 -0.0556924 -0.236541 0.0375531
130.832000 -0.0555671 -0.237797 0.0375447
130.865000 -0.0554217 -0.239054 0.0375425
130.899000 -0.0552778 -0.240358 0.0375575
130.932000 -0.055148 -0.241612 0.0375644
130.965000 -0.0550003 -0.242861 0.0375853
130.999000 -0.0548254 -0.24412 0.0376039
131.032000 -0.0546369 -0.245424 0.0376234
131.065000 -0.0544415 -0.246681 0.0376351
131.099000 -0.0542276 -0.247959 0.0376417
131.132000 -0.0540176 -0.249179 0.0376537
131.165000 -0.0538034 -0.250383 0.0376664
131.199000 -0.0535909 -0.251575 0.0376736
131.233000 -0.0533801 -0.252805 0.037668
131.266000 -0.0531815 -0.253997 0.0376596
131.299000 -0.0529565 -0.255225 0.0376604
131.332000 -0.0527284 -0.256427 0.0376609
131.365000 -0.0525106 -0.25763 0.037666
131.400000 -0.0522993 -0.258869 0.0376776
131.432000 -0.0520699 -0.260068 0.0376818
131.465000 -0.051819 -0.261251 0.037676
131.499000 -0.0515635 -0.262423 0.0376727
131.532000 -0.0512874 -0.263611 0.0376682
131.565000 -0.0510085 -0.264751 0.0376735
131.599000 -0.0507299 -0.265918 0.0376909
131.632000 -0.0504766 -0.267055 0.0376935
131.665000 -0.050233 -0.268195 0.0376873
131.699000 -0.0499711 -0.269364 0.0376949
131.732000 -0.049691 -0.270511 0.0376933
131.765000 -0.0493876 -0.271668 0.0376849
131.799000 -0.049071 -0.272826 0.0376856
131.832000 -0.0487378 -0.274021 0.0376829
131.865000 -0.0484055 -0.27518 0.0376762
131.899000 -0.0480628 -0.276369 0.0376748
131.932000 -0.0477053 -0.27752 0.037658
131.965000 -0.0473241 -0.27866 0.0376357
131.999000 -0.0469322 -0.279801 0.0376147
132.032000 -0.0465149 -0.280979 0.0376037
132.065000 -0.0460651 -0.282131 0.0375861
132.099000 -0.0455795 -0.283314 0.0375844
132.132000 -0.0451044 -0.284466 0.037579
132.165000 -0.0446303 -0.285614 0.0375736
132.199000 -0.0441569 -0.286781 0.0375766
132.232000 -0.043669 -0.287906 0.0375678
132.265000 -0.0431862 -0.289022 0.0375631
132.299000 -0.0427124 -0.290135 0.0375673
132.332000 -0.042228 -0.291277 0.0375801
132.365000 -0.0417583 -0.292378 0.0375923
132.399000 -0.0412727 -0.293504 0.037605
132.432000 -0.0408128 -0.294594 0.0376218
132.465000 -0.040372 -0.29568 0.037632
132.499000 -0.039926 -0.296797 0.0376422
132.532000 -0.039507 -0.297893 0.0376539
132.565000 -0.0390991 -0.29899 0.037657
132.599000 -0.038684 -0.300078 0.0376497
132.632000 -0.0382473 -0.301197 0.0376533
132.665000 -0.0378357 -0.302273 0.0376533
132.699000 -0.0374081 -0.303365 0.0376576
132.732000 -0.0369869 -0.304411 0.0376526
132.765000 -0.0365458 -0.305449 0.0376494
132.799000 -0.0361071 -0.306491 0.0376604
132.832000 -0.035666 -0.307554 0.037667
132.865000 -0.0352278 -0.308584 0.0376913
132.899000 -0.0347633 -0.309632 0.0377079
132.932000 -0.0343061 -0.310636 0.0377193
132.965000 -0.0338438 -0.311637 0.0377155
132.999000 -0.033376 -0.312675 0.0377089
133.032000 -0.0329206 -0.313677 0.0377046
133.065000 -0.0324702 -0.314677 0.03769
133.099000 -0.032022 -0.315679 0.0377036
133.132000 -0.0315328 -0.316711 0.0377066
133.166000 -0.0310414 -0.317725 0.0377008
133.199000 -0.0305242 -0.318773 0.0376941
133.232000 -0.0300216 -0.319794 0.0376964
133.265000 -0.0295085 -0.320798 0.0376886
133.299000 -0.0289777 -0.321819 0.0376893
133.332000 -0.0284612 -0.322813 0.0376964
133.365000 -0.0279369 -0.323817 0.0376972
133.399000 -0.0273889 -0.324804 0.0376734
133.432000 -0.026814 -0.325803 0.0376582
133.465000 -0.0262466 -0.326775 0.0376507
133.499000 -0.0256585 -0.327779 0.0376495
133.532000 -0.0250783 -0.328746 0.0376608
133.565000 -0.0244942 -0.329688 0.0376548
133.599000 -0.0238968 -0.330619 0.0376466
133.632000 -0.0232705 -0.331596 0.0376396
133.665000 -0.0226762 -0.332542 0.0376422
133.699000 -0.0220805 -0.33351 0.0376249
133.732000 -0.0215207 -0.33445 0.0376346
133.765000 -0.020964 -0.335395 0.0376456
133.799000 -0.0203654 -0.336365 0.0376536
133.832000 -0.0197672 -0.337304 0.0376625
133.866000 -0.0191458 -0.338246 0.0376608
133.899000 -0.0185187 -0.33919 0.037666
133.932000 -0.0178433 -0.340169 0.0376673
133.965000 -0.0171834 -0.341118 0.0376746
133.999000 -0.0164795 -0.342093 0.0376939
134.032000 -0.015785 -0.343033 0.0377093
134.065000 -0.0150803 -0.343973 0.0377336
134.099000 -0.0143389 -0.344941 0.0377571
134.132000 -0.0136127 -0.345872 0.0377599
134.165000 -0.0128751 -0.346799 0.0377515
134.199000 -0.0121081 -0.347725 0.0377496
134.232000 -0.0113036 -0.348678 0.0377623
134.265000 -0.0105155 -0.349601 0.037776
134.299000 -0.009695 -0.350544 0.0377623
134.332000 -0.0088784 -0.351457 0.0377551
134.365000 -0.0080518 -0.352368 0.0377512
134.399000 -0.0072147 -0.353276 0.0377514
134.432000 -0.0063468 -0.354204 0.0377498
134.465000 -0.0054785 -0.355094 0.0377518
134.499000 -0.0045882 -0.356001 0.0377696
134.532000 -0.0037236 -0.356869 0.0377835
134.565000 -0.0028635 -0.357724 0.0378
134.599000 -0.0019918 -0.358603 0.0378155
134.632000 -0.0011436 -0.359454 0.0378261
134.665000 -0.0002852 -0.360294 0.0378258
134.699000 0.0005777 -0.361136 0.0378265
134.732000 0.0014922 -0.361993 0.0378273
134.765000 0.0023945 -0.362812 0.0378303
134.799000 0.0033303 -0.363659 0.0378243
134.832000 0.0042564 -0.364481 0.0378181
134.865000 0.0052037 -0.365301 0.0378208
134.899000 0.0062111 -0.36614 0.0378219
134.932000 0.0072086 -0.366951 0.0378164
134.965000 0.0082161 -0.367752 0.0378176
135.002000 0.0093595 -0.368663 0.0378182
135.032000 0.0102307 -0.369352 0.037822
135.065000 0.0112367 -0.370139 0.0378122
135.099000 0.0122776 -0.370951 0.0378196
135.132000 0.0132981 -0.371737 0.0378176
135.165000 0.014331 -0.372526 0.0378169
135.199000 0.0153858 -0.373318 0.0378179
135.232000 0.0165011 -0.374123 0.0378167
135.265000 0.0175915 -0.374893 0.0378268
135.299000 0.0187344 -0.375675 0.0378461
135.332000 0.0198743 -0.376431 0.0378428
135.365000 0.0210386 -0.377182 0.03785
135.399000 0.0222487 -0.377943 0.0378649
135.432000 0.0234466 -0.378677 0.037876
135.465000 0.0246553 -0.379399 0.0378852
135.499000 0.0258637 -0.380123 0.0379149
135.532000 0.027135 -0.380865 0.0379451
135.565000 0.0284135 -0.38157 0.0379657
135.599000 0.0297553 -0.382287 0.0379676
135.632000 0.0310895 -0.382961 0.0379618
135.665000 0.0324642 -0.383627 0.0379604
135.699000 0.0339155 -0.384302 0.0379651
135.732000 0.0353587 -0.38495 0.0379767
135.765000 0.0368241 -0.385585 0.0379816
135.799000 0.0383108 -0.386218 0.0379751
135.832000 0.0398501 -0.386858 0.0379703
135.865000 0.0413781 -0.387466 0.0379666
135.899000 0.0429892 -0.388083 0.0379671
135.932000 0.0445977 -0.388678 0.0379703
135.965000 0.0462391 -0.38928 0.0379833
135.999000 0.0478927 -0.38989 0.0379853
136.032000 0.0496118 -0.390508 0.0379801
136.065000 0.0512939 -0.3911 0.0379875
136.100000 0.0530639 -0.391701 0.0379907
136.132000 0.0548102 -0.392276 0.0380052
136.165000 0.0565847 -0.392833 0.0380175
136.199000 0.0584365 -0.393402 0.0380326
136.232000 0.0602509 -0.393946 0.0380314
136.265000 0.0620891 -0.394472 0.0380304
136.299000 0.0639568 -0.394979 0.0380316
136.332000 0.0658981 -0.395489 0.0380433
136.365000 0.0677899 -0.395974 0.0380504
136.399000 0.0697448 -0.39646 0.0380529
136.432000 0.0716469 -0.396918 0.0380474
136.465000 0.0735307 -0.397374 0.0380624
136.499000 0.0754791 -0.397817 0.0380903
136.532000 0.0773889 -0.398228 0.0381179
136.565000 0.0793271 -0.398628 0.0381326
136.599000 0.0812802 -0.399021 0.0381349
136.632000 0.0832954 -0.399411 0.0381494
136.665000 0.0852617 -0.399779 0.0381706
136.699000 0.0872977 -0.400138 0.0381942
136.732000 0.0893047 -0.400481 0.0382081
136.765000 0.0913249 -0.400812 0.0382135
136.799000 0.0933645 -0.401139 0.0382196
136.832000 0.0954707 -0.401462 0.0382223
136.865000 0.0975443 -0.401754 0.0382204
136.899000 0.0997069 -0.402051 0.0382147
136.932000 0.101845 -0.402327 0.0382017
136.965000 0.104 -0.402591 0.0381891
136.999000 0.106254 -0.402845 0.0381826
137.032000 0.108463 -0.403065 0.038183
137.065000 0.110677 -0.403271 0.0381783
137.099000 0.112899 -0.403473 0.0381718
137.132000 0.115195 -0.40367 0.0381627
137.165000 0.117453 -0.40383 0.0381471
137.199000 0.119815 -0.403972 0.0381432
137.232000 0.12213 -0.4041 0.0381245
137.265000 0.124452 -0.404222 0.0381132
137.299000 0.126855 -0.404328 0.0380966
137.332000 0.129216 -0.404417 0.0380918
137.365000 0.131595 -0.404511 0.0380857
137.399000 0.134 -0.404595 0.0380948
137.432000 0.136527 -0.40467 0.0381094
137.465000 0.138996 -0.404732 0.0381191
137.499000 0.141551 -0.404782 0.0381239
137.532000 0.144046 -0.404819 0.0381116
137.565000 0.146568 -0.404847 0.0381075
137.599000 0.149124 -0.404861 0.038106
137.632000 0.151809 -0.404871 0.0381158
137.665000 0.154452 -0.404872 0.0381241
137.699000 0.157192 -0.404872 0.0381316
137.732000 0.159877 -0.404874 0.0381217
137.765000 0.162596 -0.404867 0.0381085
137.799000 0.16543 -0.404861 0.0381037
137.832000 0.168186 -0.404835 0.0381066
137.865000 0.170952 -0.404798 0.0381078
137.899000 0.173735 -0.404746 0.0381066
137.932000 0.176637 -0.404671 0.0381189
137.965000 0.179496 -0.404578 0.0381312
137.999000 0.182467 -0.404473 0.0381434
138.032000 0.185372 -0.404356 0.0381373
138.065000 0.18829 -0.404227 0.0381338
138.099000 0.19132 -0.404082 0.0381297
138.132000 0.194292 -0.403941 0.0381243
138.165000 0.197283 -0.403789 0.0381189
138.199000 0.200295 -0.403639 0.0381229
138.232000 0.203426 -0.40347 0.0381183
138.265000 0.206465 -0.403282 0.0381033
138.299000 0.209604 -0.403065 0.0380847
138.334000 0.21303 -0.402814 0.0380893
138.368000 0.216218 -0.402568 0.0381061
138.399000 0.218877 -0.402353 0.0381134
138.432000 0.22212 -0.40208 0.0381025
138.465000 0.225278 -0.401811 0.0381021
138.499000 0.228552 -0.401521 0.0381047
138.532000 0.23174 -0.401236 0.0381035
138.565000 0.234945 -0.400927 0.0381041
138.599000 0.238262 -0.400588 0.0381031
138.632000 0.241502 -0.400243 0.0380976
138.665000 0.244767 -0.399889 0.0380804
138.699000 0.248056 -0.399527 0.0380793
138.732000 0.251455 -0.39914 0.0380892
138.765000 0.254799 -0.398749 0.0380908
138.799000 0.258282 -0.398337 0.038079
138.832000 0.261666 -0.397915 0.0380738
138.865000 0.265051 -0.397469 0.0380567
138.899000 0.268558 -0.396996 0.0380369
138.932000 0.271977 -0.39653 0.0380306
138.965000 0.275398 -0.396062 0.0380172
138.999000 0.278819 -0.395585 0.0380065
139.032000 0.282348 -0.395095 0.037993
139.065000 0.285774 -0.394599 0.0379807
139.099000 0.28932 -0.394047 0.0379626
139.132000 0.292802 -0.393486 0.0379383
139.165000 0.29632 -0.392895 0.0379344
139.199000 0.29986 -0.392301 0.0379307
139.233000 0.303523 -0.39169 0.0379203
139.265000 0.307111 -0.391084 0.0379123
139.300000 0.31083 -0.390454 0.037913
139.332000 0.314452 -0.389842 0.0379248
139.365000 0.318099 -0.389217 0.0379324
139.399000 0.321881 -0.388559 0.0379242
139.432000 0.325572 -0.387902 0.0379179
139.465000 0.329282 -0.387233 0.0379264
139.500000 0.333043 -0.386549 0.0379382
139.532000 0.336931 -0.385821 0.0379508
139.565000 0.340729 -0.385114 0.0379478
139.599000 0.344674 -0.384388 0.037932
139.632000 0.348525 -0.383669 0.0379101
139.665000 0.352396 -0.382931 0.0379002
139.699000 0.356397 -0.38216 0.0379072
139.732000 0.360299 -0.381404 0.0378945
139.765000 0.364214 -0.380629 0.0378887
139.799000 0.368136 -0.379843 0.0378964
139.832000 0.372185 -0.37901 0.0379025
139.865000 0.376134 -0.378182 0.0378994
139.899000 0.380225 -0.377306 0.0378919
139.932000 0.384232 -0.37644 0.0378844
139.965000 0.388241 -0.375584 0.0378826
139.999000 0.392288 -0.37471 0.0378859
140.032000 0.396508 -0.373786 0.0378809
140.065000 0.400633 -0.372868 0.0378833
