127308300,22.5797801492,113.9263592249,4,12,0.000000,83.241471,0,0
127308400,22.5797801442,113.9263592439,4,12,0.000000,82.983955,8,-3
127308500,22.5797801577,113.9263592209,4,12,0.000000,83.840995,-12,11
127308600,22.5797801491,113.9263592185,4,12,0.000000,84.298045,10,-4
127308700,22.5797801583,113.9263592307,4,12,0.000000,83.824938,-4,3
127308800,22.5797801257,113.9263592338,4,12,0.000000,84.243040,21,3
127308900,22.5797801356,113.9263592321,4,12,0.000000,84.267331,-32,10
127309000,22.5797801510,113.9263592218,4,12,0.000000,84.917441,13,-3
127309100,22.5797801740,113.9263592102,4,12,0.000000,84.773942,4,-3
127309200,22.5797801709,113.9263592166,4,12,0.000000,84.547891,29,5
127309300,22.5797801671,113.9263592200,4,12,0.000000,84.117649,-5,-23
127309400,22.5797801610,113.9263591869,4,12,0.000000,84.772637,3,24
127309500,22.5797801653,113.9263592077,4,12,0.000000,85.062188,-4,-23
127309600,22.5797801608,113.9263592209,4,12,0.000000,85.062550,6,14
127309700,22.5797801296,113.9263592715,4,12,0.000000,84.771979,-4,15
127309800,22.5797801436,113.9263592433,4,12,0.000000,84.554973,-13,9
127309900,22.5797801374,113.9263592445,4,12,0.000000,84.989665,10,-39
127310000,22.5797801299,113.9263592382,4,12,0.000000,84.399741,-2,17
127310100,22.5797801316,113.9263592235,4,12,0.000000,84.325353,-5,1
127310200,22.5797801501,113.9263592426,4,12,0.000000,83.588650,12,2
127310300,22.5797801313,113.9263592293,4,12,0.000000,83.427487,28,-2
127310400,22.5797801270,113.9263592111,4,12,0.000000,83.570006,-12,-9
127310500,22.5797801445,113.9263592333,4,12,0.000000,84.388249,-15,-2
127310600,22.5797801469,113.9263592265,4,12,0.000000,84.476479,6,21
127310700,22.5797801301,113.9263592333,4,12,0.000000,84.185720,22,-2
127310800,22.5797801287,113.9263592362,4,12,0.000000,84.270290,-25,2
127310900,22.5797801524,113.9263592178,4,12,0.000000,85.010395,7,-3
127311000,22.5797801427,113.9263592185,4,12,0.000000,84.495794,38,-11
127311100,22.5797801327,113.9263592268,4,12,0.000000,84.066358,-6,-7
127311200,22.5797801541,113.9263592164,4,12,0.000000,84.134446,5,12
127311300,22.5797801468,113.9263592203,4,12,0.000000,83.760025,11,-22
127311400,22.5797801611,113.9263592216,4,12,0.000000,84.485504,-1,1
127311500,22.5797801538,113.9263592053,4,12,0.000000,83.823703,11,21
127311600,22.5797801367,113.9263592132,4,12,0.000000,83.894320,2,-15
127311700,22.5797801494,113.9263592557,4,12,0.000000,84.555615,-15,16
127311800,22.5797801540,113.9263592570,4,12,0.000000,84.397128,7,-15
127311900,22.5797801610,113.9263592716,4,12,0.000000,84.556256,0,10
127312000,22.5797801726,113.9263592445,4,12,0.000000,84.556256,18,6
127312100,22.5797801499,113.9263592385,4,12,0.000000,84.481031,10,-18
127312200,22.5797801392,113.9263592441,4,12,0.000000,84.554329,-15,12
127312300,22.5797801585,113.9263592324,4,12,0.000000,83.813447,-15,-2
127312400,22.5797801649,113.9263592316,4,12,0.000000,83.820304,26,-13
127312500,22.5797801703,113.9263592434,4,12,0.000000,83.894320,21,6
127312600,22.5797801687,113.9263592311,4,12,0.000000,83.897501,2,11
127312700,22.5797801545,113.9263592319,4,12,0.000000,83.002120,-6,-8
127312800,22.5797801674,113.9263592233,4,12,0.000000,83.290808,-20,1
127312900,22.5797801519,113.9263592193,4,12,0.000000,83.733249,25,-8
127313000,22.5797801625,113.9263592170,4,12,0.000000,83.951512,-11,2
127313100,22.5797801486,113.9263592336,4,12,0.000000,83.946887,4,2
127313200,22.5797801721,113.9263592033,4,12,0.000000,84.458889,-24,18
127313300,22.5797801719,113.9263592069,4,12,0.000000,84.989405,36,-26
127313400,22.5797801597,113.9263592060,4,12,0.000000,85.136719,10,-11
127313500,22.5797801720,113.9263591917,4,12,0.000000,84.832714,-18,12
127313600,22.5797801836,113.9263591929,4,12,0.000000,84.466788,2,-10
127313700,22.5797801057,113.9263592466,4,12,0.000000,84.612022,11,2
127313800,22.5797801097,113.9263592600,4,12,0.000000,84.769645,-23,21
127313900,22.5797801082,113.9263592545,4,12,0.000000,84.989468,-4,13
127314000,22.5797801395,113.9263592617,4,12,0.000000,84.463656,-4,-8
127314100,22.5797801282,113.9263592598,4,12,0.000000,84.620842,55,-3
127314200,22.5797800784,113.9263593160,4,12,0.000000,84.327940,-7,9
127314300,22.5797800859,113.9263593024,4,12,0.000000,83.953045,-62,53
127314400,22.5797801078,113.9263592923,4,12,0.000000,83.649527,11,-7
127314500,22.5797801051,113.9263592953,4,12,0.000000,83.293291,19,-9
127314600,22.5797801073,113.9263592734,4,12,0.000000,82.714371,2,10
127314700,22.5797800916,113.9263593013,4,12,0.000000,83.060821,1,-10
127314800,22.5797800862,113.9263592893,4,12,0.000000,82.824059,2,13
127314900,22.5797800783,113.9263593053,4,12,0.000000,83.494226,-15,2
127315000,22.5797801137,113.9263592953,4,12,0.000000,82.968116,-9,16
127315100,22.5797800934,113.9263592880,4,12,0.000000,83.631528,51,-22
127315200,22.5797800858,113.9263592990,4,12,0.000000,83.855932,-22,-3
127315300,22.5797801037,113.9263593054,4,12,0.000000,83.931646,-25,7
127315400,22.5797801241,113.9263592930,4,12,0.000000,83.937920,39,21
127315500,22.5797801111,113.9263592752,4,12,0.000000,84.317440,26,4
127315600,22.5797801015,113.9263592937,4,12,0.000000,84.475712,7,-21
127315700,22.5797800482,113.9263593684,4,12,0.000000,84.551081,-19,1
127315800,22.5797800627,113.9263593188,4,12,0.000000,84.478765,-16,36
127315900,22.5797800588,113.9263593385,4,12,0.000000,85.000000,25,-17
127316000,22.5797800760,113.9263593287,4,12,0.000000,84.404930,-7,13
127316100,22.5797800480,113.9263593174,4,12,0.000000,84.769645,-1,-26
127316200,22.5797800715,113.9263593140,4,12,0.000000,84.404062,-6,15
127316300,22.5797800892,113.9263593233,4,12,0.000000,84.029155,27,-14
127316400,22.5797800861,113.9263593316,4,12,0.000000,84.102217,24,-9
127316500,22.5797800648,113.9263593164,4,12,0.000000,84.249443,-19,20
127316600,22.5797800833,113.9263593049,4,12,0.000000,83.580424,-15,0
127316700,22.5797801082,113.9263593151,4,12,0.000000,83.954573,18,-14
127316800,22.5797800883,113.9263593115,4,12,0.000000,84.174078,23,3
127316900,22.5797800721,113.9263593339,4,12,0.000000,83.808252,-19,6
127317000,22.5797801152,113.9263593087,4,12,0.000000,84.185720,-12,27
127317100,22.5797801053,113.9263592937,4,12,0.000000,83.447056,20,-26
127317200,22.5797800892,113.9263592928,4,12,0.000000,84.113946,18,-6
127317300,22.5797800902,113.9263593030,4,12,0.000000,84.120347,-23,13
127317400,22.5797801082,113.9263592869,4,12,0.000000,83.532788,15,-7
127317500,22.5797800713,113.9263592990,4,12,0.000000,83.370831,6,-4
127317600,22.5797801021,113.9263592697,4,12,0.000000,83.145376,-23,31
127317700,22.5797800747,113.9263593366,4,12,0.000000,83.222995,20,-29
127317800,22.5797800594,113.9263593214,4,12,0.000000,83.372249,15,23
127317900,22.5797800561,113.9263593288,4,12,0.000000,83.446562,-11,-5
127318000,22.5797800703,113.9263593173,4,12,0.000000,83.444328,-5,2
127318100,22.5797800740,113.9263593231,4,12,0.000000,83.446562,12,-17
127318200,22.5797800687,113.9263593388,4,12,0.000000,83.596782,13,16
127318300,22.5797800799,113.9263593182,4,12,0.000000,83.516039,9,18
127318400,22.5797800657,113.9263593307,4,12,0.000000,83.659324,10,-28
127318500,22.5797800726,113.9263593233,4,12,0.000000,83.796044,-11,12
127318600,22.5797800779,113.9263593060,4,12,0.000000,83.275374,-9,8
127318700,22.5797800827,113.9263593024,4,12,0.000000,83.363721,-3,-15
127318800,22.5797800994,113.9263593055,4,12,0.000000,83.728359,21,-2
127318900,22.5797800778,113.9263593022,4,12,0.000000,84.249443,33,-13
127319000,22.5797800868,113.9263593051,4,12,0.000000,84.696795,-22,11
127319100,22.5797800953,113.9263593018,4,12,0.000000,84.319435,30,2
127319200,22.5797800857,113.9263593000,4,12,0.000000,83.948433,-1,-1
127319300,22.5797800685,113.9263592825,4,12,0.000000,83.790742,-7,5
