553005000,22.5797877308,113.9265461915,4,12,-0.001526,0.000000,0,0
553005100,22.5797877400,113.9265461940,4,12,275.679718,274.828685,19,6
553005200,22.5797877436,113.9265461840,4,12,275.647491,274.290846,16,5
553005300,22.5797877483,113.9265461847,4,12,275.584381,274.415323,0,-3
553005400,22.5797877095,113.9265462051,4,12,275.516876,274.327693,11,-8
553005500,22.5797877227,113.9265462068,4,12,275.415802,274.399167,-24,6
553005600,22.5797877296,113.9265462082,4,12,275.302551,274.421744,18,5
553005700,22.5797877409,113.9265462036,4,12,275.177490,274.279647,2,12
553005800,22.5797877151,113.9265461842,4,12,275.059509,274.757510,14,-10
553005900,22.5797877172,113.9265461894,4,12,274.984924,274.757510,-24,-11
553006000,22.5797877092,113.9265462059,4,12,274.915649,274.813794,4,5
553006100,22.5797877225,113.9265461991,4,12,274.862823,274.799663,2,12
553006200,22.5797877156,113.9265461916,4,12,274.827667,274.999593,13,-3
553006300,22.5797877640,113.9265461954,4,12,274.841309,275.085355,-14,3
553006400,22.5797877383,113.9265462020,4,12,274.848297,274.547323,41,11
553006500,22.5797877473,113.9265461977,4,12,274.769135,274.771521,-9,-4
553006600,22.5797877369,113.9265461824,4,12,274.721039,274.591130,3,5
553006700,22.5797877294,113.9265461865,4,12,274.653046,274.533621,-3,-13
553006800,22.5797877232,113.9265461961,4,12,274.602203,274.489567,-8,6
553006900,22.5797877550,113.9265461927,4,12,274.544037,274.516968,-6,12
553007000,22.5797877589,113.9265461868,4,12,274.519897,274.731963,29,6
553007100,22.5797877608,113.9265461704,4,12,274.553131,274.860925,3,-6
553007200,22.5797877399,113.9265461722,4,12,274.625580,275.070870,2,-10
553007300,22.5797877794,113.9265461735,4,12,274.716156,275.299293,-14,2
553007400,22.5797877489,113.9265462183,4,12,274.832611,275.314115,38,1
553007500,22.5797877351,113.9265462124,4,12,274.917389,275.142117,-2,11
553007600,22.5797877560,113.9265462025,4,12,274.918488,274.733382,-7,-8
553007700,22.5797877246,113.9265461976,4,12,274.878052,274.719465,19,-10
553007800,22.5797877349,113.9265461905,4,12,274.822021,274.519959,-28,-3
553007900,22.5797877396,113.9265462016,4,12,274.755676,274.574844,8,-1
553008000,22.5797877408,113.9265461874,4,12,274.681244,274.475925,2,21
553008100,22.5797877584,113.9265461916,4,12,274.617218,274.407820,-1,-11
553008200,22.5797877620,113.9265461925,4,12,274.555359,274.438584,27,-2
553008300,22.5797877617,113.9265461995,4,12,274.504547,274.407820,-3,11
553008400,22.5797877359,113.9265461907,4,12,274.467590,274.421387,7,5
553008500,22.5797877665,113.9265461818,4,12,274.432159,274.326034,-25,1
553008600,22.5797877572,113.9265461802,4,12,274.388214,274.384084,24,-3
553008700,22.5797877554,113.9265461778,4,12,274.380371,274.523438,2,-7
553008800,22.5797877600,113.9265461710,4,12,274.418976,274.634670,-1,-4
553008900,22.5797877346,113.9265461884,4,12,274.442474,274.496179,5,-1
553009000,22.5797877423,113.9265461815,4,12,274.434265,274.455580,-20,19
553009100,22.5797877485,113.9265461764,4,12,274.417145,274.398163,5,-1
553009200,22.5797877708,113.9265461714,4,12,274.444519,274.618691,17,-6
553009300,22.5797877688,113.9265461676,4,12,274.466370,274.506723,14,-4
553009400,22.5797877152,113.9265462173,4,12,274.445312,274.281186,-3,7
