537808600,22.5797886960,113.9265454054,4,12,-0.001221,0.000000,0,0
537808700,22.5797886805,113.9265454233,4,12,272.958313,273.670801,-17,-21
537808800,22.5797886963,113.9265454221,4,12,272.972900,274.041610,-15,19
537808900,22.5797886919,113.9265454209,4,12,273.014496,273.981890,19,-10
537809000,22.5797886998,113.9265454244,4,12,273.071228,274.026692,-6,4
537809100,22.5797887028,113.9265454238,4,12,273.143188,273.899425,11,5
537809200,22.5797887062,113.9265454142,4,12,273.202515,273.782441,8,-11
537809300,22.5797886886,113.9265454097,4,12,273.292358,273.832708,2,-5
537809400,22.5797886933,113.9265454057,4,12,273.362183,273.681488,-22,2
537809500,22.5797887081,113.9265454207,4,12,273.415833,273.588399,6,2
537809600,22.5797886934,113.9265454105,4,12,273.462219,273.527272,19,0
537809700,22.5797887121,113.9265454048,4,12,273.484039,273.425671,-9,-19
537809800,22.5797887130,113.9265454018,4,12,273.507660,273.558816,18,1
537809900,22.5797887088,113.9265453851,4,12,273.579193,273.874096,3,1
537810000,22.5797886921,113.9265454280,4,12,273.670410,274.057761,-7,-6
537810100,22.5797886962,113.9265454280,4,12,273.750702,273.721301,-12,21
537810200,22.5797886858,113.9265454267,4,12,273.789612,273.821881,6,-1
537810300,22.5797887011,113.9265454118,4,12,273.844086,274.234220,13,-17
537810400,22.5797887004,113.9265454347,4,12,273.955139,274.079560,17,-16
537810500,22.5797886894,113.9265454332,4,12,274.006805,273.960777,0,28
537810600,22.5797886900,113.9265454362,4,12,274.049194,274.059890,-9,-7
537810700,22.5797886915,113.9265454256,4,12,274.107178,274.522756,3,2
537810800,22.5797886907,113.9265454259,4,12,274.227325,274.314917,1,-8
537810900,22.5797886848,113.9265454295,4,12,274.282715,274.254185,-3,-5
537811000,22.5797886619,113.9265454476,4,12,274.283783,274.002357,-4,7
537811100,22.5797886863,113.9265454330,4,12,274.304047,274.105271,-22,17
537811200,22.5797886814,113.9265454227,4,12,274.299622,274.105271,26,-12
537811300,22.5797886860,113.9265454259,4,12,274.285095,274.024438,-5,-9
537811400,22.5797886772,113.9265454229,4,12,274.232361,273.863180,10,-14
537811500,22.5797886672,113.9265454308,4,12,274.158997,273.670801,-12,7
537811600,22.5797886671,113.9265454177,4,12,274.079132,273.935339,-5,1
537811700,22.5797886957,113.9265454174,4,12,274.057678,273.946355,-1,-17
537811800,22.5797886666,113.9265454181,4,12,274.046265,274.007650,27,12
537811900,22.5797886553,113.9265454290,4,12,274.038116,273.812834,-33,8
537812000,22.5797886714,113.9265454181,4,12,273.995209,273.863180,-6,-4
537812100,22.5797886813,113.9265454119,4,12,273.991425,274.138925,20,-13
537812200,22.5797886892,113.9265454201,4,12,274.035675,274.211500,7,8
537812300,22.5797886880,113.9265454417,4,12,274.029602,273.876279,7,-31
537812400,22.5797886777,113.9265454491,4,12,274.003967,273.959689,0,27
537812500,22.5797886827,113.9265454373,4,12,273.969543,273.675568,-10,5
537812600,22.5797886899,113.9265454438,4,12,273.927002,273.849839,5,-9
537812700,22.5797886815,113.9265454349,4,12,273.913452,273.998894,9,0
537812800,22.5797886728,113.9265454307,4,12,273.937653,274.168821,-6,-6
537812900,22.5797886652,113.9265454401,4,12,274.011078,274.386530,-11,2
537813000,22.5797886709,113.9265454553,4,12,274.074799,274.218561,-8,14
537813100,22.5797886609,113.9265454327,4,12,274.103790,274.349190,11,3
537813200,22.5797886762,113.9265454175,4,12,274.156708,274.238608,-11,-19
537813300,22.5797886680,113.9265454291,4,12,274.193420,274.261362,19,-26
537813400,22.5797886733,113.9265454328,4,12,274.205261,274.130176,-7,17
537813500,22.5797886869,113.9265454311,4,12,274.167572,273.887238,9,5
537813600,22.5797886952,113.9265454134,4,12,274.099548,273.764393,11,9
537813700,22.5797886783,113.9265454353,4,12,274.030151,273.814940,10,-22
537813800,22.5797886731,113.9265454297,4,12,273.965210,273.681488,-14,15
537813900,22.5797886997,113.9265454257,4,12,273.903534,273.742794,-4,-11
537814000,22.5797886874,113.9265454296,4,12,273.850433,273.579974,31,-10
537814100,22.5797886882,113.9265454106,4,12,273.776154,273.601237,-13,10
537814200,22.5797886959,113.9265454245,4,12,273.704163,273.446484,2,-5
537814300,22.5797886963,113.9265454459,4,12,273.640381,273.550172,8,-8
537814400,22.5797886925,113.9265454294,4,12,273.577148,273.488417,1,22
537814500,22.5797887014,113.9265454241,4,12,273.531738,273.539576,-5,-8
537814600,22.5797886893,113.9265454377,4,12,273.499695,273.497450,12,-11
537814700,22.5797886928,113.9265454359,4,12,273.489349,273.630802,-10,13
537814800,22.5797886704,113.9265454426,4,12,273.529663,274.043482,4,7
537814900,22.5797887076,113.9265454293,4,12,273.625305,274.060171,-22,-1
