444904400,22.5798382761,113.9267616115,4,12,0.000000,278.039535,0,0,0.000000
444904600,22.5798382846,113.9267615783,4,12,0.000000,279.647375,11,-3,268.205994
444904800,22.5798382748,113.9267615855,4,12,0.000000,279.049751,3,3,268.441986
444905000,22.5798382743,113.9267615773,4,12,0.000000,279.297912,4,0,268.393005
444905200,22.5798382841,113.9267615741,4,12,0.000000,278.611013,7,-3,268.450989
444905400,22.5798382829,113.9267615695,4,12,0.000000,278.794171,6,-2,268.471985
444905600,22.5798382696,113.9267615755,4,12,0.000000,278.791609,15,-7,268.505005
444905800,22.5798382636,113.9267615726,4,12,0.000000,279.097413,-5,6,268.464996
444906000,22.5798382743,113.9267615749,4,12,0.000000,279.548074,5,2,268.487000
444906200,22.5798382643,113.9267615810,4,12,0.000000,278.974948,8,-2,268.467987
444906400,22.5798382747,113.9267615845,4,12,0.000000,278.319123,4,-35,268.427002
444906600,22.5798382707,113.9267615881,4,12,0.000000,278.557410,3,-76,268.399994
444906800,22.5798382723,113.9267615864,4,12,277.294196,279.364340,16,-125,268.375000
444907000,22.5798382541,113.9267615452,4,12,270.971022,279.114825,3,-177,268.386993
444907200,22.5798382484,113.9267615736,4,12,265.510780,279.226231,-19,-242,268.684998
444907400,22.5798382592,113.9267615417,4,12,265.364537,278.385745,-18,-222,268.483002
444907600,22.5798382902,113.9267615247,4,12,270.182470,277.417361,1,-314,268.709015
444907800,22.5798382870,113.9267615516,4,12,271.525267,276.737860,9,-338,268.825012
444908000,22.5798383177,113.9267615601,4,12,269.272935,274.901202,-5,-394,268.632996
444908200,22.5798383151,113.9267615500,4,12,273.874160,273.780438,30,-443,268.566010
444908400,22.5798382850,113.9267615840,4,12,268.869309,272.446135,-9,-456,268.639008
444908600,22.5798383030,113.9267615699,4,12,267.359299,272.233758,-22,-477,268.401001
444908800,22.5798382913,113.9267616605,4,12,267.609731,272.550560,-23,-551,268.497986
444909000,22.5798383409,113.9267615955,4,12,272.489553,274.523438,24,-552,267.851013
444909200,22.5798382722,113.9267616429,4,12,271.529791,277.535101,18,-674,268.306000
444909400,22.5798382657,113.9267616749,4,12,266.849284,277.913572,-36,-654,267.981995
444909600,22.5798381888,113.9267617536,4,12,271.200155,277.113040,15,-716,267.756012
444909800,22.5798382600,113.9267617244,4,12,267.837606,276.191183,-31,-821,267.221985
444910000,22.5798382677,113.9267617342,4,12,269.060809,275.371677,-15,-915,267.403992
444910200,22.5798382602,113.9267617554,4,12,271.755195,274.229886,30,-979,267.332001
444910400,22.5798383035,113.9267617128,4,12,268.378854,272.852687,-30,-1060,267.183014
444910600,22.5798382774,113.9267617006,4,12,272.013083,272.942832,40,-1138,267.471985
444910800,22.5798382744,113.9267617744,4,12,267.113171,276.289917,-59,-1170,267.567993
444911000,22.5798381884,113.9267617725,4,12,270.798332,276.630388,17,-1220,267.041992
444911200,22.5798383275,113.9267617403,4,12,267.072156,276.443697,-67,-1310,267.088989
444911400,22.5798382605,113.9267618147,4,12,270.945253,274.279985,23,-1394,267.265991
444911600,22.5798383208,113.9267618049,4,12,265.212802,273.244010,-118,-1409,266.760010
444911800,22.5798382865,113.9267617594,4,12,269.058340,274.413220,-25,-1521,266.803986
444912000,22.5798382912,113.9267616516,4,12,269.465255,275.339668,-14,-1500,267.144012
444912200,22.5798381709,113.9267617419,4,12,268.881648,277.234623,-31,-1588,267.915009
444912400,22.5798382279,113.9267616996,4,12,269.444467,275.871206,-15,-1547,267.311005
444912600,22.5798383283,113.9267616958,4,12,268.248495,274.792481,-47,-1537,267.591003
444912800,22.5798382847,113.9267616544,4,12,268.620993,275.905360,-37,-1537,267.585999
444913000,22.5798382645,113.9267616829,4,12,267.271862,275.919570,-71,-1490,267.897003
444913200,22.5798382189,113.9267616776,4,12,269.806172,277.934220,-5,-1478,267.699005
444913400,22.5798380737,113.9267616656,4,12,269.431232,276.540547,-15,-1511,267.750000
444913600,22.5798381401,113.9267617038,4,12,266.953200,274.977016,-80,-1503,267.877014
444913800,22.5798381525,113.9267616235,4,12,267.888846,275.721914,-55,-1492,267.588989
444914000,22.5798381311,113.9267616429,4,12,269.814577,276.508390,-5,-1545,268.151001
444914200,22.5798382879,113.9267615736,4,12,270.662775,277.908982,18,-1556,268.019989
444914400,22.5798382345,113.9267616159,4,12,270.907077,276.186676,25,-1579,268.475006
444914600,22.5798382706,113.9267616143,4,12,267.044027,274.584039,-82,-1588,268.184998
444914800,22.5798383096,113.9267616660,4,12,267.011227,274.842275,-85,-1628,268.187012
444915000,22.5798383137,113.9267616699,4,12,271.772200,274.956012,50,-1616,267.806000
444915200,22.5798383250,113.9267616920,4,12,268.197951,277.369555,-51,-1621,267.777008
444915400,22.5798383849,113.9267617280,4,12,267.603939,276.000486,-69,-1649,267.614014
444915600,22.5798383522,113.9267616664,4,12,269.086157,275.038896,-26,-1630,267.334015
444915800,22.5798381045,113.9267616862,4,12,266.299457,275.390083,-104,-1608,267.790009
444916000,22.5798380906,113.9267616726,4,12,267.421488,275.475253,-73,-1621,267.723999
444916200,22.5798383258,113.9267616165,4,12,270.351719,277.201749,10,-1629,267.822998
444916400,22.5798382791,113.9267616239,4,12,270.692781,275.835712,20,-1654,268.157990
444916600,22.5798382646,113.9267616195,4,12,268.771131,275.439473,-34,-1585,268.117004
444916800,22.5798381769,113.9267615762,4,12,270.570443,275.638104,16,-1607,268.152008
444917000,22.5798381900,113.9267615900,4,12,269.315366,276.338426,-19,-1590,268.479004
444917200,22.5798382652,113.9267615465,4,12,267.688072,277.648542,-65,-1610,268.378998
444917400,22.5798382754,113.9267615599,4,12,270.812401,275.124672,23,-1622,268.673004
444917600,22.5798383112,113.9267616441,4,12,269.026534,275.853216,-27,-1589,268.575989
444917800,22.5798382552,113.9267615915,4,12,271.724822,275.858045,48,-1594,267.963013
444918000,22.5798382125,113.9267616379,4,12,269.515919,278.036863,-14,-1657,268.354004
444918200,22.5798381609,113.9267616750,4,12,268.972542,277.207225,-29,-1617,268.033997
444918400,22.5798381722,113.9267616365,4,12,268.980109,275.166147,-29,-1629,267.786011
444918600,22.5798380994,113.9267616911,4,12,269.307219,275.427348,-20,-1654,268.053986
444918800,22.5798381697,113.9267616580,4,12,265.377171,275.323114,-128,-1583,267.691010
444919000,22.5798381506,113.9267617010,4,12,268.264295,277.467588,-49,-1617,267.903992
444919200,22.5798381977,113.9267617098,4,12,269.610480,276.562644,-11,-1618,267.605988
444919400,22.5798383331,113.9267616990,4,12,269.816713,274.383725,-5,-1563,267.528992
444919600,22.5798381164,113.9267616936,4,12,271.148634,274.877929,32,-1596,267.561005
