448455600,22.5798530959,113.9267618839,4,12,0.000000,84.537947,0,0,0.000000
448455800,22.5798530795,113.9267618809,4,12,0.000000,85.116050,7,-4,93.758003
448456000,22.5798530909,113.9267618970,4,12,0.000000,85.199075,-8,8,93.745003
448456200,22.5798530947,113.9267618837,4,12,0.000000,85.173273,12,-3,93.855003
448456400,22.5798531006,113.9267618840,4,12,0.000000,85.526843,0,3,93.758003
448456600,22.5798530971,113.9267618837,4,12,0.000000,85.412074,2,0,93.757004
448456800,22.5798530935,113.9267618821,4,12,0.000000,85.822490,2,-2,93.757004
448457000,22.5798530909,113.9267619066,4,12,0.000000,85.582931,-1,7,93.747002
448457200,22.5798530914,113.9267618746,4,12,0.000000,86.179551,9,4,93.924004
448457400,22.5798530844,113.9267618950,4,12,0.000000,86.185087,-5,-9,93.694000
448457600,22.5798531002,113.9267619023,4,12,0.000000,86.182312,5,6,93.844002
448457800,22.5798530990,113.9267618767,4,12,0.000000,86.062461,4,-3,93.888000
448458000,22.5798530845,113.9267618733,4,12,0.000000,85.640475,1,-2,93.706001
448458200,22.5798530790,113.9267619032,4,12,0.000000,85.696269,-1,-4,93.688004
448458400,22.5798530999,113.9267618879,4,12,0.000000,85.407112,-2,13,93.904999
448458600,22.5798530833,113.9267618965,4,12,0.000000,85.465269,10,-11,93.785004
448458800,22.5798530809,113.9267618882,4,12,0.000000,85.466351,3,16,93.856003
448459000,22.5798530901,113.9267619003,4,12,0.000000,85.701137,-2,-11,93.796997
448459200,22.5798530762,113.9267618901,4,12,0.000000,85.464192,6,1,93.878998
448459400,22.5798530754,113.9267618984,4,12,0.000000,85.582254,-3,2,93.813004
448459600,22.5798530808,113.9267618959,4,12,0.000000,85.350174,2,0,93.873001
448459800,22.5798530516,113.9267619001,4,12,0.000000,85.698694,2,3,93.851997
448460000,22.5798530772,113.9267619054,4,12,0.000000,85.701137,3,3,93.898003
448460200,22.5798530771,113.9267619034,4,12,0.000000,85.873344,4,-3,93.922997
448460400,22.5798530881,113.9267618964,4,12,0.000000,85.582931,5,0,93.907997
448460600,22.5798530907,113.9267618843,4,12,0.000000,85.290124,11,-4,93.851997
448460800,22.5798530578,113.9267618887,4,12,0.000000,85.289120,4,4,93.764000
448461000,22.5798530828,113.9267618918,4,12,0.000000,85.461521,-9,8,93.813004
448461200,22.5798530668,113.9267618924,4,12,0.000000,85.575570,17,-4,93.821999
448461400,22.5798530649,113.9267618986,4,12,0.000000,85.751675,-1,-2,93.834000
448461600,22.5798530703,113.9267618988,4,12,0.000000,85.812299,4,8,93.879997
448461800,22.5798530639,113.9267619151,4,12,0.000000,85.868302,5,-10,93.878998
448462000,22.5798530759,113.9267618809,4,12,0.000000,85.868302,-2,4,93.999001
448462200,22.5798530771,113.9267618868,4,12,0.000000,85.691467,12,-15,93.747002
448462400,22.5798530702,113.9267618885,4,12,0.000000,85.405232,6,3,93.789001
448462600,22.5798530659,113.9267619115,4,12,0.000000,85.576231,-4,-1,93.804001
448462800,22.5798530693,113.9267618927,4,12,0.000000,85.751675,6,4,93.972000
448463000,22.5798530699,113.9267618755,4,12,0.000000,85.576894,5,-6,93.835999
448463200,22.5798530598,113.9267618738,4,12,0.000000,85.689881,1,2,93.710999
448463400,22.5798530614,113.9267618886,4,12,0.000000,85.689091,0,-6,93.704002
448463600,22.5798530697,113.9267618810,4,12,0.000000,85.691467,7,21,93.809998
448463800,22.5798530624,113.9267618818,4,12,0.000000,85.807626,6,-9,93.750999
448464000,22.5798530567,113.9267618743,4,12,0.000000,85.347745,-1,-5,93.760002
448464200,22.5798530406,113.9267618887,4,12,0.000000,85.345746,11,8,93.709000
448464400,22.5798530525,113.9267618942,4,12,0.000000,85.114591,-7,4,93.821999
448464600,22.5798530615,113.9267618799,4,12,0.000000,85.578225,8,-5,93.855003
448464800,22.5798530569,113.9267618730,4,12,0.000000,85.634579,12,-3,93.747002
448465000,22.5798530406,113.9267619091,4,12,0.000000,85.870312,0,0,93.699997
448465200,22.5798530522,113.9267618934,4,12,0.000000,85.752543,-6,6,93.969002
448465400,22.5798530502,113.9267618616,4,12,0.000000,85.696269,15,0,93.848999
448465600,22.5798530690,113.9267619029,4,12,0.000000,85.636777,7,-3,93.621002
448465800,22.5798530388,113.9267618901,4,12,0.000000,85.869306,0,-6,93.908997
448466000,22.5798530548,113.9267618909,4,12,0.000000,85.930476,-5,-8,93.832001
448466200,22.5798530488,113.9267618925,4,12,0.000000,86.103621,8,9,93.830002
448466400,22.5798530399,113.9267618997,4,12,0.000000,85.928323,1,-5,93.845001
448466600,22.5798530420,113.9267619032,4,12,0.000000,86.097265,-1,4,93.901001
448466800,22.5798530388,113.9267619064,4,12,0.000000,85.978406,5,-7,93.925003
448467000,22.5798530586,113.9267619097,4,12,0.000000,85.636043,3,8,93.949997
448467200,22.5798530363,113.9267619135,4,12,0.000000,85.521609,8,-5,93.962997
448467400,22.5798530480,113.9267618948,4,12,0.000000,85.580233,-9,5,94.002998
448467600,22.5798530539,113.9267619150,4,12,0.000000,85.584290,14,-6,93.861000
448467800,22.5798530510,113.9267619088,4,12,0.000000,85.701137,6,-2,94.003998
448468000,22.5798530428,113.9267619087,4,12,0.000000,85.642714,2,2,93.960999
448468200,22.5798530437,113.9267619192,4,12,0.000000,85.582931,1,7,93.964996
448468400,22.5798530418,113.9267619012,4,12,0.000000,85.636777,2,2,94.040001
448468600,22.5798530150,113.9267619118,4,12,0.000000,85.638991,3,-5,93.911003
448468800,22.5798530309,113.9267618958,4,12,0.000000,85.635310,-5,0,94.001999
448469000,22.5798530304,113.9267619082,4,12,0.000000,85.716160,9,4,93.877998
448469200,22.5798530216,113.9267619168,4,12,0.000000,85.653316,1,6,93.968002
448469400,22.5798530317,113.9267619033,4,12,0.000000,85.707116,3,-4,94.035004
448469600,22.5798530237,113.9267619212,4,12,0.000000,85.581788,8,-2,93.931000
448469800,22.5798530208,113.9267619230,4,12,0.000000,85.628791,2,12,94.065002
448470000,22.5798530438,113.9267619068,4,12,0.000000,85.746509,-2,3,94.080002
448470200,22.5798530129,113.9267619179,4,12,0.000000,85.693060,13,0,93.949997
448470400,22.5798530353,113.9267618961,4,12,0.000000,85.698694,-3,-10,94.047997
448470600,22.5798530290,113.9267619195,4,12,0.000000,85.945361,13,4,93.876999
448470800,22.5798530446,113.9267619143,4,12,0.000000,86.123631,-5,1,94.050003
448471000,22.5798530101,113.9267619351,4,12,0.000000,85.880637,4,-1,94.003998
448471200,22.5798530335,113.9267619152,4,12,0.000000,85.877583,-15,6,94.174004
448471400,22.5798530216,113.9267619250,4,12,0.000000,85.638991,13,-4,94.015999
448471600,22.5798530271,113.9267619357,4,12,0.000000,85.407585,1,-2,94.094002
448471800,22.5798530269,113.9267619156,4,12,0.000000,85.414939,3,0,94.167999
448472000,22.5798530296,113.9267619119,4,12,0.000000,85.297038,2,3,94.023003
448472200,22.5798530096,113.9267619148,4,12,0.000000,85.587162,4,-6,93.995003
448472400,22.5798530351,113.9267619175,4,12,0.000000,85.464192,-2,15,94.027000
448472600,22.5798530160,113.9267619167,4,12,0.000000,85.697884,1,-3,94.031998
448472800,22.5798530183,113.9267619112,4,12,0.000000,85.640475,1,-1,94.037003
448473000,22.5798530310,113.9267619166,4,12,0.000000,85.638251,-4,-1,93.996002
448473200,22.5798530235,113.9267619248,4,12,0.000000,85.692263,9,13,94.028000
448473400,22.5798530196,113.9267619204,4,12,0.000000,85.750809,2,1,94.092003
448473600,22.5798530306,113.9267619129,4,12,0.000000,85.519806,0,0,94.061996
448473800,22.5798530332,113.9267619182,4,12,0.000000,85.289120,3,-5,94.000999
448474000,22.5798530393,113.9267619312,4,12,0.000000,85.057361,4,-10,94.038002
448474200,22.5798530375,113.9267619254,4,12,0.000000,85.345349,8,7,94.127998
448474400,22.5798530307,113.9267619139,4,12,0.000000,85.520406,-4,0,94.087997
448474600,22.5798530312,113.9267619150,4,12,0.000000,85.696269,3,-1,94.009003
448474800,22.5798530182,113.9267619119,4,12,0.000000,85.695464,6,-1,94.016998
448475000,22.5798530444,113.9267619133,4,12,0.000000,85.927250,-3,-9,94.000999
448475200,22.5798530408,113.9267619069,4,12,0.000000,85.984054,9,2,93.997002
448475400,22.5798530399,113.9267619041,4,12,0.000000,85.925111,4,0,93.953003
448475600,22.5798530390,113.9267619176,4,12,0.000000,85.870312,2,1,93.932999
448475800,22.5798530209,113.9267619025,4,12,0.000000,85.867301,7,-7,94.030998
448476000,22.5798530332,113.9267619101,4,12,0.000000,85.929398,0,-1,93.931999
448476200,22.5798530236,113.9267619127,4,12,0.000000,85.693060,14,3,93.980003
448476400,22.5798530362,113.9267618972,4,12,0.000000,85.115916,-7,-7,94.003998
448476600,22.5798530166,113.9267619004,4,12,0.000000,84.768169,14,2,93.885002
448476800,22.5798530257,113.9267619104,4,12,0.000000,84.941908,-5,4,93.917999
448477000,22.5798530512,113.9267619237,4,12,0.000000,85.348955,11,-8,93.986000
448477200,22.5798530123,113.9267619239,4,12,0.000000,85.639732,9,0,94.068001
448477400,22.5798530258,113.9267619128,4,12,0.000000,86.171343,-2,13,94.091003
448477600,22.5798530327,113.9267619245,4,12,0.000000,85.939873,6,-11,94.002998
448477800,22.5798530314,113.9267619025,4,12,0.000000,85.933369,7,4,94.084000
448478000,22.5798530289,113.9267619079,4,12,0.000000,85.459933,4,-5,93.926003
448478200,22.5798530191,113.9267619321,4,12,0.000000,85.400606,9,3,93.967003
448478400,22.5798530229,113.9267619179,4,12,0.000000,85.346144,-6,11,94.147003
448478600,22.5798530297,113.9267619108,4,12,0.000000,85.231564,4,1,94.042000
448478800,22.5798530291,113.9267619370,4,12,0.000000,85.641220,14,8,93.987000
448479000,22.5798530224,113.9267618971,4,12,0.000000,85.463655,0,-16,94.176003
448479200,22.5798530253,113.9267619057,4,12,0.000000,86.110630,2,20,93.891998
448479400,22.5798530297,113.9267619319,4,12,0.000000,86.050195,-1,9,93.952003
448479600,22.5798530190,113.9267619165,4,12,0.000000,86.105513,7,-6,94.139000
448479800,22.5798530282,113.9267619167,4,12,0.000000,85.936610,4,-11,94.033997
448480000,22.5798530174,113.9267619348,4,12,0.000000,85.346144,3,7,94.029999
448480200,22.5798530432,113.9267619236,4,12,0.000000,85.523424,-3,-5,94.167000
448480400,22.5798530284,113.9267619291,4,12,0.000000,85.466894,16,2,94.071999
448480600,22.5798530335,113.9267619326,4,12,0.000000,85.292835,-3,16,94.120003
448480800,22.5798530167,113.9267619327,4,12,0.000000,85.233723,7,-16,94.141998
448481000,22.5798530370,113.9267619247,4,12,0.000000,85.233723,2,0,94.153000
448481200,22.5798530342,113.9267619047,4,12,0.000000,85.931557,4,-10,94.083000
448481400,22.5798530440,113.9267619184,4,12,0.000000,85.868302,11,4,93.940002
448481600,22.5798530325,113.9267619382,4,12,0.000000,85.927250,3,-5,94.033997
448481800,22.5798530371,113.9267619382,4,12,0.000000,85.924045,2,-11,94.182999
448482000,22.5798530275,113.9267619118,4,12,0.000000,85.978406,10,14,94.181000
448482200,22.5798530382,113.9267619143,4,12,0.000000,86.032392,1,-3,93.996002
448482400,22.5798530365,113.9267619237,4,12,0.000000,85.861341,7,3,94.008003
448482600,22.5798530360,113.9267619254,4,12,0.000000,85.689091,3,1,94.075996
448482800,22.5798530291,113.9267619160,4,12,0.000000,85.344953,5,0,94.088997
448483000,22.5798530406,113.9267619201,4,12,0.000000,85.402444,4,-4,94.025002
448483200,22.5798530424,113.9267619086,4,12,0.000000,85.520406,9,-6,94.047997
448483400,22.5798530365,113.9267618864,4,12,0.000000,85.818692,5,-2,93.963997
448483600,22.5798530333,113.9267619161,4,12,0.000000,85.813993,1,-4,93.806999
448483800,22.5798530381,113.9267618955,4,12,0.000000,85.641344,4,5,94.023003
448484000,22.5798530333,113.9267619070,4,12,0.000000,85.518016,8,-6,93.872002
448484200,22.5798530521,113.9267619033,4,12,0.000000,85.172875,1,3,93.958000
448484400,22.5798530396,113.9267619187,4,12,0.000000,85.573594,11,4,93.920998
448484600,22.5798530475,113.9267619178,4,12,0.000000,85.517422,-3,0,94.038002
448484800,22.5798530527,113.9267618954,4,12,0.000000,85.745655,7,6,94.028000
448485000,22.5798530486,113.9267619001,4,12,0.000000,85.804848,7,-1,93.862999
448485200,22.5798530533,113.9267619060,4,12,0.000000,85.521007,9,-8,93.900002
448485400,22.5798530466,113.9267618870,4,12,0.000000,85.817026,-2,14,93.939003
448485600,22.5798530449,113.9267619100,4,12,0.000000,85.890972,6,-3,93.806000
448485800,22.5798530478,113.9267619014,4,12,0.000000,86.079651,1,9,93.973000
448486000,22.5798530406,113.9267619126,4,12,0.000000,85.836620,8,-3,93.910004
448486200,22.5798530484,113.9267619136,4,12,0.000000,85.880637,-1,4,93.994003
448486400,22.5798530262,113.9267618972,4,12,0.000000,85.633850,11,-5,93.997002
448486600,22.5798530460,113.9267619073,4,12,0.000000,85.754285,-5,0,93.889999
448486800,22.5798530446,113.9267619027,4,12,0.000000,85.697075,6,-1,93.953003
448487000,22.5798530566,113.9267619209,4,12,0.000000,85.580233,6,2,93.919998
448487200,22.5798530641,113.9267619220,4,12,0.000000,85.462586,4,4,94.044998
448487400,22.5798530579,113.9267618972,4,12,0.000000,85.348551,3,1,94.049004
448487600,22.5798530693,113.9267619215,4,12,0.000000,85.641966,1,-1,93.874001
448487800,22.5798530678,113.9267619304,4,12,0.000000,85.584972,10,5,94.042000
448488000,22.5798530601,113.9267618969,4,12,0.000000,85.524032,1,-5,94.107002
448488200,22.5798530436,113.9267619044,4,12,0.000000,85.289120,8,6,93.870003
448488400,22.5798530593,113.9267619242,4,12,0.000000,85.288123,0,-1,93.932999
448488600,22.5798530572,113.9267619185,4,12,0.000000,85.521609,8,-5,94.067001
448488800,22.5798530811,113.9267618901,4,12,0.000000,85.640475,3,4,94.027000
448489000,22.5798530443,113.9267619146,4,12,0.000000,85.940965,17,-9,93.810997
