227410800,22.5797883238,113.9265039954,3,12,0.000000,0.000000,0,0
227410900,22.5797883953,113.9265040469,3,12,0.000000,275.422843,2,4
227411000,22.5797884642,113.9265041543,3,12,0.000000,274.978859,-5,2
227411100,22.5797885427,113.9265042452,3,12,0.000000,274.788835,3,-1
227411200,22.5797881293,113.9265042384,3,12,0.000000,274.561665,7,5
227411300,22.5797877967,113.9265042354,3,12,0.000000,274.542171,3,-1
227411400,22.5797875622,113.9265042938,3,12,0.000000,274.299242,2,-2
227411500,22.5797873411,113.9265043029,3,12,0.000000,274.002219,-6,7
227411600,22.5797870543,113.9265043853,3,12,0.000000,273.930590,12,-7
227411700,22.5797866648,113.9265043858,3,12,0.000000,273.888046,4,5
227411800,22.5797863835,113.9265044320,3,12,0.000000,274.194403,-9,2
227411900,22.5797861196,113.9265044061,3,12,0.000000,274.241712,9,4
227412000,22.5797858650,113.9265044330,3,12,0.000000,274.177664,-4,-8
227412100,22.5797856888,113.9265044745,3,12,0.000000,274.407056,8,3
227412200,22.5797854923,113.9265045204,3,12,0.000000,274.153133,13,1
227412300,22.5797853143,113.9265045536,3,12,0.000000,274.075088,-15,1
227412400,22.5797851399,113.9265045735,3,12,0.000000,274.383565,-5,-1
227412500,22.5797849760,113.9265046121,3,12,0.000000,273.844986,6,-14
227412600,22.5797847779,113.9265046338,3,12,0.000000,273.852394,6,9
227412700,22.5797845356,113.9265046602,3,12,0.000000,273.635922,-3,-4
227412800,22.5797842986,113.9265047024,3,12,0.000000,273.573718,3,-2
227412900,22.5797840472,113.9265047395,3,12,0.000000,273.830206,-3,-2
227413000,22.5797837656,113.9265047405,3,12,0.000000,273.416374,1,10
227413100,22.5797834556,113.9265047650,3,12,0.000000,273.702224,10,-14
227413200,22.5797832264,113.9265047117,3,12,0.000000,273.680418,-6,1
227413300,22.5797830465,113.9265046996,3,12,0.000000,274.265862,-10,3
227413400,22.5797828337,113.9265046722,3,12,0.000000,274.454468,13,-3
227413500,22.5797825688,113.9265046551,3,12,0.000000,274.745068,-1,-11
227413600,22.5797823471,113.9265045913,3,12,0.000000,274.438799,-15,5
227413700,22.5797821505,113.9265045589,3,12,0.000000,274.689934,6,-7
227413800,22.5797819309,113.9265044543,3,12,0.000000,274.131864,6,13
227413900,22.5797817960,113.9265043676,3,12,0.000000,273.840764,-11,-4
227414000,22.5797816686,113.9265043124,3,12,0.000000,273.786158,10,-4
227414100,22.5797815388,113.9265042661,3,12,0.000000,274.044860,-4,2
227414200,22.5797814228,113.9265042285,3,12,0.000000,273.687675,3,-2
227414300,22.5797813415,113.9265041789,3,12,0.000000,273.428727,-4,-3
227414400,22.5797812908,113.9265041198,3,12,0.000000,273.414682,-6,3
227414500,22.5797812691,113.9265040682,3,12,0.000000,273.808127,-5,-14
227414600,22.5797812750,113.9265040392,3,12,0.000000,273.680418,7,9
227414700,22.5797812516,113.9265040171,3,12,0.000000,273.388251,-2,6
227414800,22.5797812591,113.9265040189,3,12,0.000000,273.421699,-2,-11
227414900,22.5797812389,113.9265040299,3,12,0.000000,273.252529,5,-4
227415000,22.5797812486,113.9265040414,3,12,0.000000,273.604170,-6,-2
227415100,22.5797812912,113.9265039576,3,12,0.000000,273.455028,-4,6
