11.328089,172.902420
26.084473,175.550156
42.560295,176.437546
59.288193,176.437546
75.343613,176.857498
89.558823,173.290161
102.156105,172.791382
114.142334,179.086990
123.815308,174.990860
132.582581,178.203079
139.940643,177.788910
145.858429,176.054810
151.180969,178.188873
154.750229,172.791382
158.193375,175.550156
161.065277,175.515396
163.612076,176.409683
165.052780,172.285767
166.479004,173.634750
167.981293,175.515396
169.538773,177.347260
170.902222,177.736526
171.521179,174.623291
172.329697,176.381378
173.232147,177.754257
173.158813,172.791382
173.023590,172.346024
173.223175,174.223190
173.831924,176.881912
174.117813,175.550156
174.725769,177.771713
175.084518,176.881912
175.007782,174.623291
175.250244,176.464981
174.841125,172.791382
175.102112,176.409683
174.726944,172.847336
174.716614,174.664886
174.627029,174.178192
174.612228,174.538116
175.361465,179.115189
175.245560,174.664886
175.216187,175.069046
175.235641,175.333145
175.067184,174.223190
175.814896,179.560959
176.212265,178.203079
176.040817,175.181854
175.941559,175.444229
175.796387,175.069046
175.694138,175.181854
175.733459,175.930481
176.222549,178.672928
175.882401,174.178192
175.451080,173.290161
175.624283,176.492004
176.053360,178.203079
175.718185,174.038910
175.758804,175.962296
176.012650,177.284454
175.868256,175.144836
175.513107,173.733795
175.457993,175.181854
175.032776,172.902420
175.336380,176.857498
175.377640,175.584381
175.104126,173.733795
175.104645,175.107224
175.312286,176.352615
175.573456,176.881912
175.712585,176.409683
175.383347,173.733795
175.636688,176.905945
175.394012,174.178192
175.184113,174.132492
175.605804,177.718506
176.114410,178.662598
176.459579,178.188873
176.056808,174.038910
176.486862,178.641464
176.404785,175.993607
176.108368,174.623291
175.839844,174.494522
176.076614,177.262848
175.927734,175.181854
175.636627,174.178192
175.529175,174.990860
175.902298,177.771713
175.525009,173.634750
175.592468,175.930481
175.877533,177.305710
176.186844,177.736526
175.852631,174.178192
175.641052,174.581039
175.241150,173.237610
175.884598,179.108307
176.195679,177.754257
175.852386,174.132492
176.238754,178.174454
176.044128,175.069046
176.334442,177.788910
176.649979,178.230804
176.238708,174.178192
176.345734,176.881912
176.732941,178.672928
176.902878,177.754257
177.047440,177.771713
176.872101,175.993607
176.267365,173.237610
175.763260,173.237610
