Attempting to open the serial port...
Attempting to configure the serial port...
Configured the baud rate...
Configured the flow control...
Configured the number of data bits...
Configured the parity...
Configured the number of stop bits... done.
oktow,lat,lon,rtk status, satallites num,h_accuracy,v_accuracy
lat,lon,466326700,22.5798093142,113.9263680674,4,12,15,29
 lat,lon,466326800,22.5798092984,113.9263680663,4,12,15,30
 lat,lon,466326900,22.5798092989,113.9263680641,4,12,15,30
 lat,lon,466327000,22.5798092898,113.9263680470,4,12,15,30
 lat,lon,466327100,22.5798092966,113.9263680401,4,12,15,31
 lat,lon,466327200,22.5798093274,113.9263680676,4,12,16,31
 lat,lon,466327300,22.5798092982,113.9263680540,4,12,16,31
 lat,lon,466327400,22.5798092706,113.9263680258,4,12,16,32
 lat,lon,466327500,22.5798092972,113.9263680402,4,12,16,32
 lat,lon,466327600,22.5798092961,113.9263680238,4,12,12,25
 lat,lon,466327700,22.5798092920,113.9263680201,4,12,12,25
 lat,lon,466327800,22.5798092815,113.9263680034,4,12,13,26
 lat,lon,466327900,22.5798092773,113.9263680070,4,12,13,26
 lat,lon,466328000,22.5798092684,113.9263679933,4,12,13,27
 lat,lon,466328100,22.5798092487,113.9263679829,4,12,13,27
 lat,lon,466328200,22.5798092724,113.9263680013,4,12,14,27
 lat,lon,466328300,22.5798092690,113.9263679955,4,12,14,28
 lat,lon,466328400,22.5798092593,113.9263679959,4,12,14,28
 lat,lon,466328500,22.5798092673,113.9263680071,4,12,14,29
 lat,lon,466328600,22.5798092400,113.9263679783,4,12,14,29
 lat,lon,466328700,22.5798092593,113.9263679859,4,12,15,29
 lat,lon,466328800,22.5798092381,113.9263679815,4,12,15,30
 lat,lon,466328900,22.5798092510,113.9263679805,4,12,15,30
 lat,lon,466329000,22.5798092589,113.9263679755,4,12,15,30
 lat,lon,466329100,22.5798092307,113.9263679656,4,12,15,31
 lat,lon,466329200,22.5798092393,113.9263679727,4,12,16,31
 lat,lon,466329300,22.5798092440,113.9263679685,4,12,16,31
 lat,lon,466329400,22.5798092388,113.9263679600,4,12,16,32
