Attempting to open the serial port...
Attempting to configure the serial port...
Configured the baud rate...
Configured the flow control...
Configured the number of data bits...
Configured the parity...
Configured the number of stop bits... done.
oktow,lat,lon,rtk status, satallites num,h_accuracy,v_accuracy
lat,lon,439529300,22.5824148189,113.9306535673,3,10,364,825
 lat,lon,439529400,22.5824148348,113.9306534264,3,10,364,825
 lat,lon,439529500,22.5824148348,113.9306533208,3,10,364,824
 lat,lon,439529600,22.5824148458,113.9306532080,3,10,364,824
 lat,lon,439529700,22.5824148622,113.9306531231,3,10,364,824
 lat,lon,439529800,22.5824148749,113.9306530316,3,10,364,823
 lat,lon,439529900,22.5824148851,113.9306529120,3,10,364,823
 lat,lon,439530000,22.5824148774,113.9306528214,3,10,364,823
 lat,lon,439530100,22.5824148895,113.9306527288,3,10,364,822
 lat,lon,439530200,22.5824149088,113.9306526170,3,10,364,822
 lat,lon,439530300,22.5824149207,113.9306525280,3,10,364,822
 lat,lon,439530400,22.5824149291,113.9306523921,3,10,364,821
 lat,lon,439530500,22.5824149582,113.9306522590,3,10,364,821
 lat,lon,439530600,22.5824149815,113.9306521709,3,10,364,821
 lat,lon,439530700,22.5824149983,113.9306520763,3,10,364,820
 lat,lon,439530800,22.5824150283,113.9306519634,3,10,364,820
 lat,lon,439530900,22.5824150625,113.9306518345,3,10,364,820
 lat,lon,439531000,22.5824150879,113.9306517368,3,10,364,820
 lat,lon,439531100,22.5824151217,113.9306516717,3,10,364,819
 lat,lon,439531200,22.5824151447,113.9306515765,3,10,363,819
 lat,lon,439531300,22.5824151767,113.9306515110,3,10,363,819
 lat,lon,439531400,22.5824152505,113.9306514690,3,10,363,818
 lat,lon,439531500,22.5824152634,113.9306513939,3,10,363,818
 lat,lon,439531600,22.5824152982,113.9306513345,3,10,363,818
 lat,lon,439531700,22.5824153214,113.9306512664,3,10,363,817
 lat,lon,439531800,22.5824153489,113.9306511731,3,10,363,817
 lat,lon,439531900,22.5824153878,113.9306511184,3,10,363,817
 lat,lon,439532000,22.5824154215,113.9306510558,3,10,363,816
 lat,lon,439532100,22.5824154638,113.9306509895,3,10,363,816
 lat,lon,439532200,22.5824154895,113.9306509102,3,10,363,816
 lat,lon,439532300,22.5824155224,113.9306508730,3,10,363,816
 lat,lon,439532400,22.5824155416,113.9306508174,3,10,363,815
 lat,lon,439532500,22.5824155592,113.9306507689,3,10,363,815
 lat,lon,439532600,22.5824155742,113.9306507100,3,10,363,815
 lat,lon,439532700,22.5824155904,113.9306506785,3,10,363,815
 lat,lon,439532800,22.5824156191,113.9306506117,3,10,363,814
 lat,lon,439532900,22.5824156354,113.9306505338,3,10,363,814
 lat,lon,439533000,22.5824156453,113.9306504831,3,10,363,814
 lat,lon,439533100,22.5824156647,113.9306504151,3,10,363,814
 lat,lon,439533200,22.5824156941,113.9306503414,3,10,363,813
 lat,lon,439533300,22.5824157210,113.9306502790,3,10,363,813
 lat,lon,439533400,22.5824157899,113.9306502837,3,10,362,813
 lat,lon,439533500,22.5824158236,113.9306502411,3,10,362,812
 lat,lon,439533600,22.5824158408,113.9306502354,3,10,362,812
 lat,lon,439533700,22.5824158683,113.9306502000,3,10,362,812
 lat,lon,439533800,22.5824158909,113.9306501854,3,10,362,812
 lat,lon,439533900,22.5824159225,113.9306501733,3,10,362,811
 lat,lon,439534000,22.5824159484,113.9306501624,3,10,362,811
 lat,lon,439534100,22.5824159715,113.9306501724,3,10,362,811
 lat,lon,439534200,22.5824159874,113.9306501266,3,10,362,811
 lat,lon,439534300,22.5824160391,113.9306500861,3,10,362,811
 lat,lon,439534400,22.5824160708,113.9306500757,3,10,362,810
 lat,lon,439534500,22.5824160955,113.9306500482,3,10,362,810
 lat,lon,439534600,22.5824161177,113.9306500251,3,10,362,810
 lat,lon,439534700,22.5824161300,113.9306500326,3,10,362,810
 lat,lon,439534800,22.5824161497,113.9306499872,3,10,362,809
 lat,lon,439534900,22.5824161847,113.9306499656,3,10,362,809
 lat,lon,439535000,22.5824161903,113.9306499476,3,10,362,809
 lat,lon,439535100,22.5824161820,113.9306499493,3,10,362,809
 lat,lon,439535200,22.5824161815,113.9306499729,3,10,362,809
 lat,lon,439535300,22.5824161827,113.9306499796,3,10,362,808
 lat,lon,439535400,22.5824162406,113.9306499581,3,10,362,808
 lat,lon,439535500,22.5824162543,113.9306499585,3,10,362,808
 lat,lon,439535600,22.5824162571,113.9306499523,3,10,362,807
 lat,lon,439535700,22.5824162558,113.9306499421,3,10,362,807
 lat,lon,439535800,22.5824162661,113.9306499526,3,10,362,807
 lat,lon,439535900,22.5824162684,113.9306499688,3,10,362,807
 lat,lon,439536000,22.5824162797,113.9306499730,3,10,361,807
 lat,lon,439536100,22.5824163029,113.9306499837,3,10,361,807
 lat,lon,439536200,22.5824163319,113.9306500162,3,10,361,806
 lat,lon,439536300,22.5824163540,113.9306500143,3,10,361,806
 lat,lon,439536400,22.5824163875,113.9306500313,3,10,361,806
 lat,lon,439536500,22.5824164028,113.9306500467,3,10,361,806
 lat,lon,439536600,22.5824164245,113.9306500548,3,10,361,806
 lat,lon,439536700,22.5824164520,113.9306500539,3,10,361,805
 lat,lon,439536800,22.5824164767,113.9306500695,3,10,361,805
 lat,lon,439536900,22.5824164972,113.9306500441,3,10,361,805
 lat,lon,439537000,22.5824165107,113.9306500526,3,10,361,805
 lat,lon,439537100,22.5824165324,113.9306500607,3,10,361,805
 lat,lon,439537200,22.5824165531,113.9306500679,3,10,361,805
 lat,lon,439537300,22.5824165586,113.9306500992,3,10,361,804
 lat,lon,439537400,22.5824166137,113.9306501565,3,10,361,804
 lat,lon,439537500,22.5824166364,113.9306501508,3,10,361,804
 lat,lon,439537600,22.5824166503,113.9306501576,3,10,361,804
 lat,lon,439537700,22.5824166805,113.9306501527,3,10,361,803
 lat,lon,439537800,22.5824167106,113.9306501543,3,10,361,803
 lat,lon,439537900,22.5824167242,113.9306501844,3,10,361,803
 lat,lon,439538000,22.5824167569,113.9306501975,3,10,361,803
 lat,lon,439538100,22.5824167778,113.9306501810,3,10,361,803
 lat,lon,439538200,22.5824167868,113.9306501989,3,10,361,803
 lat,lon,439538300,22.5824168091,113.9306501986,3,10,361,802
 lat,lon,439538400,22.5824168200,113.9306502149,3,10,361,802
 lat,lon,439538500,22.5824168363,113.9306501859,3,10,361,802
